,id,target,comment_text,severe_toxicity,obscene,identity_attack,insult,threat,asian,atheist,bisexual,black,buddhist,christian,female,heterosexual,hindu,homosexual_gay_or_lesbian,intellectual_or_learning_disability,jewish,latino,male,muslim,other_disability,other_gender,other_race_or_ethnicity,other_religion,other_sexual_orientation,physical_disability,psychiatric_or_mental_illness,transgender,white,created_date,publication_id,parent_id,article_id,rating,funny,wow,sad,likes,disagree,sexual_explicit,identity_annotator_count,toxicity_annotator_count
1555240,6024897,0.0,i have dealt with very serious medical issues as have my family members and friends in various parts of the province all have found appropriate medical care it is available in all major cities in the province your entitled attitude required different responses to your myriad of complaints had you posted less i would have responded less ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-26 09:11:47.477162+00,54,6024113.0,381637,approved,0,0,1,0,0,0.0,4,4
1558390,6028590,0.0,trump also publically critized nordstoms for discontinuing ivanka clothing line just after he became president ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-26 19:02:24.201902+00,102,6027791.0,382117,approved,0,0,0,0,0,0.0,0,4
1560971,6031631,0.4,not buying this bs talk to the hand,0.0,0.4,0.0,0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-27 02:06:38.111804+00,105,,381836,approved,0,0,0,0,0,0.0,0,10
1561235,6031982,0.0,it has worked out in toronto and vancouver for those there who bought   years ago the article is more about those who are buying now hoping to be in the same position when they retire in   years that would mean the middling   million house they buy now will hopefully become a    million house that a lot of hope ! ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-27 03:08:45.622663+00,54,6031663.0,382172,approved,1,0,0,6,2,0.0,4,4
1562251,6033222,0.0,the seamless garment argument is as true now as when archbishop bernardin first articulated it it was well thought out exactly to defuse the crazy catholic voting responsibilities rhetoric that has continued to dog us generations later people should read joseph ratzinger memorandum on catholic voters considering proportional reasons when they vote they should also read st thomas aquinas dissertations on the preeminence of conscience visiting either or both of these sources should be a sobering experience for those in the pews who are playing it fast and loose with the truth   as lifesitenews and priests for life are ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,2017-09-27 11:50:28.917518+00,53,5991050.0,379540,approved,0,0,0,0,0,0.0,6,4
1562739,6033867,0.0,how can this possibly be true ? this was a government that bragged about open they were going to be and how things were going to be different exactly how many promises dot he liberals have to break before those who voted liberal realize they have been had ? ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-27 13:39:26.695613+00,54,,382500,approved,4,0,0,7,0,0.0,0,5
1566324,6038280,0.0, do what reagan did by lowering the capital gains tax rate to say a   inclusion rate reagan raised the tax on capital gains and cut the top end income taxes ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-27 22:48:31.410569+00,54,6038050.0,382705,approved,0,0,0,1,1,0.0,0,4
1567965,6040233,0.1,i do write cheques to mcgill medical school and undergraduate science faculties every year these are public institutions perhaps the operating cost for many of these universities would be significanly reduced if they did not have to educate and house so many mediocre international students   all international entrants to english universities should have to write and be in top   of sat or act   international students shouldpay the same level of tuition paid at private universities in the us   canadian students should not be denied admission if their qualifications are superior to an international student  all international student should be required to leave the country once their degree has been completed thereafter they can apply for immigration status for positions that can not be filled by canadian graduates ,0.0,0.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-28 05:28:34.382067+00,54,6040179.0,382805,approved,0,0,0,13,0,0.1,0,10
1568594,6041018,0.0,sheer ? he deep state just like trudeau he   corrupted and will sell us out too no we need a new plan no existing politicians ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-28 12:29:49.807100+00,54,6038977.0,382705,approved,0,0,0,0,1,0.0,4,4
1568599,6041025,0.0,he is praising him for the same reason the dems did back in    he is a excellent judge nothing more nothing less  http : www politifact com florida statements   feb   mitch  mcconnell democrats  didnt  object  neil  gorsuchs     confirma ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-28 12:31:33.133469+00,102,6039166.0,382793,approved,0,0,0,5,2,0.0,0,6
1569715,6042483,0.0,as i do not know any of these folks demonstrating and know nothing about what issues self  inflicted or otherwise have brought them to this situation i will refrain from either praising judging analyzing or criticizing them what i do see is that the name kesey square seems to have become verboten for the rg as the article just refers to in downtown eugene while the photos show the actual location ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-28 16:15:49.680982+00,13,,382939,approved,1,0,0,0,0,0.0,0,4
1571583,6044828,0.16666666666666666,actually there are dozens of acts of fake hate crime reporting the facts are easilyfor some found strangely enough i am unable to find where these hundreds and hundreds of cases where racial slurs were painted on people front doors care to share your source ? ,0.0,0.0,0.0,0.16666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-28 20:49:15.220959+00,102,6044623.0,383131,approved,0,0,0,0,1,0.0,0,6
1572885,6046417,0.2,unfortunately we all live in a country where the constitution protects free speech that is all free speech not just the speech you agree with when someone starts labeling people you disagree with then we start walking down the road of the totalitarian society where it becomes acceptable to violate people human rights much less the constitutional rights we are granted as us citizens as for your apparent hatred of our president and expectation of a perfect world where everything you want comes true well sorry to burst your bubble but it ai not going to happen so best you grow up and start dealing with reality and acting like an adult talk to people who disagree with your point of view because your prejudices will be the only thing you stand to lose in fact why do not you become a police officer in a black community not a middle class one like on tv blackish but a poor community like detroit or baltimore let see how you survive ,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-28 23:41:30.988213+00,55,6046197.0,383230,approved,0,0,1,1,0,0.0,5,10
1575202,6049242,0.5,of course the media wo not if the perpetrators are not white and the victim is not black you forgot to mention media  with max du preez the latest example of hypocrisy and cowardice hiding behind censorship of comments his attack on afriforum and then closing the comments section so that those he attack cannot respond these same liberals claim to fight for freedom of media and speech and claim to open the debate about racism yet censor all comments as for sparrow the latest interpretation by the courts regarding hate speech is that it should also incite harm she was stupid yes but her comments never incited violence or harm against any group and nobody mentions that nothing came of khumalo who did incite violence by stating that people should do to whites what hitler did to the jews at least here on dm they had opened the comments section again so that the public can exercise their right to comment react or defend themselves most liberal journalists are sycophants ,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-09-29 13:57:24.547162+00,100,6048811.0,383060,approved,0,0,0,5,0,0.0,10,10
1575343,6049411,0.0,police risked the lives of police pedestrians and other drivers over a basket of groceries ? ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-29 14:08:29.165754+00,13,,383277,approved,0,0,0,0,0,0.0,4,4
1575692,6049803,0.0,it down from last year rate of   because more students in minnesota take the act than the sat what minnesota high average sat score likely means is that only the most prepared ambitious high schoolers take the sat these students also tend to score higher https : blog prepscholar com average  sat  scores  by  state  most  recent,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-29 15:02:35.548267+00,13,6049572.0,383338,approved,0,0,0,0,0,0.0,0,4
1575853,6049985,0.3,why do you assume self  segregation is necessarily an issue ? that how people are latinos come here and live with latinos and now we have arab communities and so forth they were not forced there by a gun with a racist white man on the other side of it they chose that themselves and who says it necessarily wrong ? ,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9,2017-09-29 15:23:10.656110+00,102,6045796.0,383042,approved,0,0,1,2,1,0.0,10,10
1576902,6051287,0.0,that is a terrible case indeed thanks for calling it out i do not think that incident is a cause for broad judgements about cops in general nor a cause for a national movement it is a tragedy and bad things happen kneeling my will not be able to change that anymore than it could prevent any other rare random unfortunate event ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-29 17:49:25.076796+00,102,6050586.0,383310,approved,0,0,0,0,1,0.0,0,4
1578110,6052802,0.0,i have been on netflix since it started in canada i just cancelled it today i am not going to pay for this any longer even though i will have to pay for this can culture through my taxes jolie and her ilk are way over their head and are devoid of any substance ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-29 21:08:04.001575+00,54,,383272,approved,0,1,0,0,0,0.0,0,4
1578780,6053642,0.0,i called my old political action committee together to help with this one solutions to unsolved problems in democracy to the rescue ! ! ! so let see price on the job say   months spends   million and his title is domestic gig cabinet member obama is if i recall correctly the president of the united states and leader of the free world for two terms that eight years folks !  spends   million which is  oh i never was any good at fractions better bring in my research team fraternal order of logicians and statisticians  you are on ! ! ! pi over cosine x   y square root of   um   percent of the gdp or something do not bother to thanks us folks !  we live to serve ! ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-29 23:29:29.423752+00,13,6053517.0,383636,approved,2,0,0,1,0,0.0,0,4
1578888,6053772,0.0,let be realistic it going to be in the american southeast maybe charlotte nashville or raleigh  durham why ? because these are the fastest growing metro areas in the us they are right  to  work states with labour laws friendly to corporations and these states have proven willing to come to the table with huge subsidies in order to attract business watch ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-29 23:56:31.423439+00,54,,383685,approved,0,0,0,7,3,0.0,0,4
1580275,6055559,0.16666666666666666,sounds like ice is full of agents who act all tough when they deal with the weak and vulnerable but are a bunch of sad scared pussies when it comes to be actual law enforcement officers from the article : director tom hamon recently told secrets that as a result he has to send more agents to those cities to track down the illegals he said it is far more dangerous for agents to track the fugitives in neighborhoods than at a well  protected jail where they typically get them in non  sanctuary cities ,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-30 12:07:28.324548+00,105,,383118,rejected,0,0,0,0,0,0.16666666666666666,0,6
1581437,6057020,0.2,manafort and trump saw racial tensions as something to be exploited in order to achieve the broader  goal of dividing americans and creating chaos in american politics during a campaign in which race repeatedly became an issue ,0.0,0.0,0.2,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-30 16:22:00.458453+00,105,,383855,approved,0,0,0,0,0,0.0,0,10
1581481,6057081,0.0,as i read it he is saying he likes the idea of a kurdish state but he does not like barzani however barzani is simply like almost all revolutionary leaders and does not want to give up power so close to his original goal it would be like castro in havana in   saying to che guevera i am done you take it from here it simply does not happen ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-30 16:30:04.063655+00,54,6056905.0,383810,approved,1,0,0,5,0,0.0,0,4
1581601,6057240,0.0,you should do your homework my family is in the insurance business i know how it works also peacehealth is an npo ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-30 16:50:23.613010+00,13,6057161.0,383667,approved,0,0,1,1,0,0.0,0,4
1581967,6057693,0.0,are you a teacher strada ? you sure sound like one ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-30 17:53:24.315359+00,21,6056341.0,383610,approved,1,0,0,0,0,0.0,4,4
1582446,6058247,0.0,oh goody the president is going to stop in hawaii come on susan you should be asking the donald why has not he come out with health care that is second to none instead he backed some crp that is second to everyone now he is going to be pushing for tax cuts for the rich ? come on susan you should be demanding that the president lives up to his promises and release his tax returns i have already written my representatives stating that this should be a requirement prior to any discussion of tax cuts ! ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-30 19:33:57.634574+00,55,,383871,approved,0,0,0,2,2,0.0,0,4
1584124,6060278,0.0,reagan had alzheimer do your research  stop with the fake news ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-01 03:21:32.050120+00,102,6058743.0,383609,approved,0,0,0,1,0,0.0,0,4
1585841,6062577,0.0,what really does not make sense is running allie ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-01 17:41:38.407985+00,13,6062461.0,384107,approved,0,0,0,1,0,0.0,0,4
1586282,6063155,0.0,game was a joke hon ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-01 19:47:32.155752+00,55,6062310.0,384020,approved,1,1,0,0,0,0.0,0,4
1587181,6064240,0.0,is not germany socialist ? it cannot be working ! yes my friend lived there   disposal fee up front for a tv but no hassle recycling i have gotten products from there with environmental statements about the product and the packaging ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-01 23:25:53.953651+00,13,6064054.0,384079,approved,0,0,0,0,0,0.0,0,4
1587227,6064292,0.0,if costs were not a factor sure but since they are it not a viable solution ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-01 23:37:50.540166+00,55,6062742.0,384067,approved,0,0,0,2,0,0.0,0,4
1590003,6067589,0.5166666666666667,do not feed the mindless trolls like jsb  starve them of the attention they crave ,0.016666666666666666,0.0,0.016666666666666666,0.5166666666666667,0.03333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-02 15:37:00.751446+00,102,6067199.0,384287,rejected,0,0,1,9,6,0.0,0,60
1590732,6068421,0.0,the dhhl is and has been a political post given out to the loyal and not to the competent this is on going for decades with funding in place there should be no reason not to have results unless there is a lack of will or the lack of competence ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-02 17:09:18.796453+00,55,,384309,approved,0,0,0,6,0,0.0,0,4
1594106,6072313,0.0,but h r   is not a myth and the ar   with a suppressor   yards away ? ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-03 02:34:16.895121+00,105,,384515,approved,0,0,0,0,0,0.0,0,4
1594448,6072722,0.16666666666666666,now maybe gun control is not the answer but how about ammo control ? who the hell needs hundreds or thousands of rounds of ammunition for protection ? anyways just a thought ,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-03 04:24:43.049556+00,55,,384638,approved,0,1,0,2,0,0.0,4,6
1599987,6079598,0.0,let just get real more gun laws and control is not the answer history shows that laws banning restricting and controlling does not work want proof ? ? consider what all the multitude of laws have done to stop drunk driving use of illegal drugs sex crimes rapes murders assaults robbery and terrorism how about the less serious stuff like uninsured motorists fraud corruption heck even the most controlled environments think high security prisons have more than their share of incidents more laws are not the answer here a novel idea how about doing a better job of just enforcing those already on the books ? ! ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-04 03:27:34.080376+00,55,,384791,approved,0,0,0,0,0,0.0,4,4
1602442,6082866,0.0,phgc is not a park but is private property in a trust left from the estate of george clayton it is an income generator for an orphans trust that now provides early childhood education for underprivileged pre  schoolers it is being put up for sale because the income from golf no longer generates sufficient revenue it is not being destroyed for a highway expansion ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-04 18:06:46.037174+00,102,6082668.0,385248,approved,0,0,0,3,1,0.0,0,4
1603656,6084504,0.0,i have never had an annual flu shot so i am pretty sure i will pass on this too unless they can actually prove it works but i would not bet on it they have never properly tested seasonal flu vaccines in all these years to prove they work why would this one be any different ! ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-04 22:09:01.484068+00,54,,385403,approved,0,0,0,0,0,0.0,0,4
1604066,6085015,0.0,people need to understand the distinction between science which involves using the scientific method and scientific opinion science is hypothesis and data driven scientific opinion are conclusions drawn by scientists that sometimes include extrapolation and conjecture scientific concepts can be disproven and are difficult to prove beyond all doubt scientific opinions can be wrong especially when they extrapolate or use weak logical links ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-04 23:40:04.804099+00,21,,385258,approved,0,0,0,2,0,0.0,0,4
1604756,6085865,0.0, when do we stop outlawing things we do not like or agree with ?   um you do realize i do not want pot outlawed right ? you do realize that my post that you just responded to says we should deregulate pot right ? man and here i thought literally spelling deregulate in all  capital letters would drive that point home ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-05 02:19:57.729937+00,21,6085662.0,385240,approved,0,0,0,1,0,0.0,0,4
1605018,6086181,0.2,or the only way to make a troll stop and listen yours is the weak argument  no evidence cited  still waiting obvious mis  reading of al spin to your incorrect interpretation black and white reasoning rigidity taking two brief matthew lines out of context and literally etc ,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-10-05 03:42:13.555919+00,53,6082667.0,385169,approved,0,0,0,1,1,0.0,4,10
1605852,6087250,0.0,i would agree if they chose someone who is neutral on the question of abortion i doubt a candidate who openly supports pro  choice would be denied the role for their position this wrongly assumes all women support abortion ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-05 11:27:13.351234+00,54,6085371.0,385407,approved,0,0,0,6,7,0.0,10,4
1606221,6087793,0.0,so you are saying it is better to let the frustrations of grid lock conflict with today rush  rush imperative so they can merge flower into full  on road rage ? never happens right ? sure stepping back a bit  frustration with traffic at best makes people more impatient and more aggressive on the road and that is a more potent ingredient leading to accidents than a puff or two along with some mellow music to break the cycle liquor in excess anyways  by the by  makes you less patient and tolerant  that is a well known fact ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-05 13:30:14.851108+00,54,6086505.0,385500,approved,0,0,0,0,0,0.0,4,4
1606504,6088206,0.0,it a simple question if you are against a woman right to choose you are obstructing freedom anything else is window dressing ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-05 14:31:44.130650+00,54,,385407,approved,0,0,0,4,2,0.0,4,4
1606718,6088488,0.0,were talking politics right ? since when has any party appointed someone with opposing views qualified or not to any position whether i agree with the practice or not i think this article is naive in suggesting this is a one time issue in the work of politics conservatives do it all the time harper was king of silencing problematics views liberals appoint people with favouring views and i would guess the democratic party would do the exact same this is not a job offer in the private sector or firing of someone in the public sectors it politics plain and simple if you do not like vote for a party that does not do it if you can find one ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-05 15:10:23.403857+00,54,,385407,approved,0,0,0,5,0,0.0,4,4
1607756,6089788,0.0,wow ! so another artificial correlation falls victim to fallacy that correlation and causation are one and the same thing looking at one element as a presumption that another will follow seems to employ a lot of graphical slaves looking for a mathematical relationship that may well be coincidental while publishing theories that are later proven to be false yet another example of how technical analysis is a waste of time and is never in hindsight shown to be anything more than voodoo ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-05 17:45:53.637309+00,54,,385587,rejected,0,0,0,0,0,0.0,0,4
1607806,6089861,0.0,maximize your greenhouse production and help students learn the differences between different types of gardening by applying tower gardens www markperez towergarden com to the other methods you have ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-05 17:53:50.373413+00,102,,385423,approved,0,0,0,0,0,0.0,4,4
1608826,6091167,0.0,what can i say the irony was irresistible ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-05 20:55:51.513772+00,13,6084865.0,385349,approved,0,0,0,1,0,0.0,0,6
1609992,6092759,0.676923076923077,and you think you should be taken seriously ? nonsense ! any insecure person who lacks the confidence self assurance to hear a different opinion on an issue is weak timid and a hypocrite ,0.030769230769230767,0.061538461538461535,0.0,0.6461538461538462,0.030769230769230767,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-06 01:14:13.258248+00,54,6089835.0,385695,approved,0,0,0,4,0,0.0,0,65
1610766,6093807,0.0,  seems astronomically optimistic although if eventually recovering a fully stripped and burned out frame with a vin plate on it still counts as a recovery that may help substantiate the statistic and a   bail is not exactly helping ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-06 06:26:12.450796+00,21,6093617.0,385927,approved,0,0,0,15,0,0.0,0,4
1610897,6093966,0.0,thank you so much for sharing this informative post while i was looking for some reference to buy the destiny   over the internet i came across this site https : www press  start com de know for its gaming consoles on quiet decent price are there some other resources available to buy consoles i liked it playing online thus would be interested to buy it personally ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-06 07:59:19.082651+00,13,,385997,approved,0,0,0,0,0,0.0,4,4
1614084,6098260,0.2,god has changed ? say what ? ? i doubt you studied catholic theology on a graduate level but if you did get a refund ,0.0,0.0,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-06 21:47:16.113498+00,53,6097664.0,386178,approved,4,1,6,5,2,0.0,4,10
1616493,6101276,0.16666666666666666,so is the illogic of we will be safer if we ban it no we will all be safer when we all recognize that the rights of others are equal to our own and cease trying to take the rights of others to their pursuit of happiness away from them just because some lunatic failed to recognize the rights of others are equal to their own ,0.0,0.0,0.0,0.16666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-07 14:29:23.466739+00,102,6095877.0,386009,approved,0,0,0,0,1,0.0,0,6
1617878,6103092,0.2,strange : on other boards i have been censored when i ask proponents of canada ridiculously lax immigration policy if they are ready for a canada of   million by   or sooner heaven forbid if you also ask what they think about the ethnic makeup of that population i have had comment restrictions placed on me for showing a reasonable model that projects a majority muslim population in canada by   at the latest based on the current increase in muslims in canada as a percentage but applying a decline rate to that percentage which would of course happen as the base number increased and then along comes doug saunders the globe leading muslim apologist who finally lays bare his agenda with this book and he is celebrated as some kind of wise soul ironic : saunders and i see the same demographic future for canada but we see radically different quality of life futures for canadians when those predictions come to pass ,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-07 19:20:43.671301+00,54,,386089,rejected,0,0,0,0,0,0.0,4,10
1618334,6103700,0.0,yes king had a chance to be ethical before he misrepresented what his original proposal was in a press conference now that the public is getting a glimpse of what their actual demands were he starts talking about the ethics of the other side,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-07 21:20:48.020297+00,54,6103147.0,386336,approved,0,0,0,3,0,0.0,0,4
1620304,6106352,0.0,but the president  governor had flags lowered to half staff and send their thoughts and prayers to all those that lost loved ones or were injured is not that enough the shallowness of politicians is as incredible as those gestures they will never address the issue how many die every year from guns in this country    if that many died in plane crashes and it was preventable they would make you take your shoes off every time thru security oh wait they passed that meaningless reform ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-08 14:34:15.171247+00,21,,386573,approved,0,0,0,10,1,0.0,0,4
1621147,6107460,0.0,do you believe any of that ? really ? trudeau has always supported keystone xl which is a tcpl project if memory serves and he did not reject energy east tcpl itself backed out the liberals under chretien and martin were very pro small business and i do not think the current government is against it certainly this business of income sprinkling needed to end and i doubt the final legislation will go forward as originally presented because of very real problems that have been pointed out maybe you should wait until the legislation is actually tabled and passed into law ? the rest of your post is speculation ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-08 17:54:19.119899+00,54,6100421.0,386145,approved,2,0,0,6,1,0.0,0,4
1621947,6108497,0.0,again thanks for the reply i as a monday morning qb par excellance just figure it would be easier to manipulate a guy shifting than a guy in a settled position    and i figured also that a defensive lineman that was moving immediately pre  snap would be committing an infraction anyhow i appreciate your column and replies a lot the quality of football reporting at the r  g is pretty darn high ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-08 21:32:25.685131+00,13,6108447.0,386754,approved,0,0,0,0,0,0.0,0,4
1622361,6109048,0.6,so really there is very little difference between those who own guns and those who do not when it comes to self  perceived patriotism regarding honor and duty as it relates to one core values   vs   really is meaningless who is going to say that either is not a core value ? how many chose honor but not duty ? how many simply never thought about it or do not care ? here a question to contemplate  does our president whom his secretary of state refers to as moron  place honor before duty or vice  versa ? ,0.0,0.1,0.0,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-08 23:51:32.398337+00,13,6108196.0,386405,approved,3,0,1,2,0,0.0,0,10
1624092,6111343,0.0,i am not sure what you are talking about since i all that i said was this one thing was not credible i did not propose turning owners of novelty items into criminals that seems rather to be your contribution of an idea i am not sure that really a good one however seems a bit facile and disingenuous ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-09 14:30:38.575915+00,102,6110850.0,386889,approved,0,0,0,1,0,0.0,0,4
